ra,decl
51.85598695652173,-33.7955836203798
51.85574744861174,-33.79574073987536
51.85570917874396,-33.79576192317437
51.855431400966175,-33.79597988550183
51.85539596943482,-33.79601851765314
51.85515416366083,-33.79629629543091
51.8551536231884,-33.796296884793435
51.85493246264091,-33.796574073208696
51.854875845410625,-33.796656760239756
51.85474039347753,-33.79685185098647
51.854598307009745,-33.79712962876425
51.85459806763284,-33.79713003389884
51.854412790385354,-33.79740740654203
51.85432028985507,-33.79760638961741
51.85427073303394,-33.7976851843198
51.854117849502664,-33.797962962097586
51.85404251207729,-33.79814182161282
51.8539814571641,-33.79824073987536
51.85384326263963,-33.798518517653136
51.85376473429951,-33.79872438966917
51.85372184614872,-33.79879629543092
51.853587709539156,-33.79907407320869
51.85348995058378,-33.79935185098647
51.853486956521735,-33.79936058396909
51.85335552428472,-33.79962962876425
51.8532605055907,-33.799907406542026
51.85320917874395,-33.8000751868584
51.85315959884393,-33.80018518431981
51.853079786416764,-33.80046296209758
51.85304091477089,-33.80074073987536
51.85315225326452,-33.80101851765314
51.85320917874395,-33.80105179127502
51.853369054982366,-33.80101851765314
51.853486956521735,-33.80100173088517
51.85376473429951,-33.80089785937092
51.85400424220951,-33.80074073987536
51.85404251207729,-33.80071955657636
51.85432028985507,-33.8005015942489
51.85435572138643,-33.80046296209758
51.854597527160415,-33.80018518431981
51.85459806763284,-33.80018459495729
51.85481922818034,-33.799907406542026
51.854875845410625,-33.79982471951097
51.855011297343715,-33.79962962876425
51.855153383811505,-33.79935185098647
51.8551536231884,-33.7993514458519
51.855338900435896,-33.79907407320869
51.855431400966175,-33.79887509013332
51.85548095778731,-33.79879629543092
51.85563384131858,-33.798518517653136
51.85570917874396,-33.798339658137905
51.85577023365715,-33.79824073987536
51.85590842818162,-33.797962962097586
51.85598695652173,-33.79775709008157
51.85602984467253,-33.7976851843198
51.85616398128209,-33.79740740654203
51.85626174023747,-33.79712962876425
51.85626473429951,-33.79712089578164
51.85639616653653,-33.79685185098647
51.85649118523055,-33.796574073208696
51.85654251207729,-33.79640629289233
51.85659209197732,-33.79629629543091
51.85667190440448,-33.79601851765314
51.856710776050356,-33.79574073987536
51.85659943755674,-33.79546296209758
51.85654251207729,-33.7954296884757
51.64834251207729,-33.7356296884757
51.64818263583889,-33.73566296209758
51.64806473429951,-33.73567974886555
51.647786956521735,-33.7357836203798
51.64754744861174,-33.73594073987536
51.64750917874396,-33.735961923174365
51.64723140096618,-33.73617988550183
51.64719596943482,-33.736218517653136
51.64695416366083,-33.73649629543091
51.6469536231884,-33.73649688479343
51.64673246264091,-33.73677407320869
51.64667584541063,-33.73685676023975
51.64654039347753,-33.73705185098647
51.64639830700975,-33.73732962876425
51.646398067632845,-33.737330033898836
51.646212790385356,-33.737607406542026
51.64612028985507,-33.737806389617404
51.646070733033945,-33.7378851843198
51.645917849502666,-33.73816296209758
51.645842512077294,-33.73834182161282
51.645781457164105,-33.73844073987536
51.64564326263963,-33.73871851765313
51.64556473429951,-33.738924389669165
51.645521846148725,-33.738996295430915
51.64538770953916,-33.73927407320869
51.64528995058378,-33.739551850986466
51.64528695652174,-33.73956058396909
51.645155524284725,-33.73982962876425
51.6450605055907,-33.74010740654202
51.645009178743955,-33.7402751868584
51.64495959884393,-33.740385184319805
51.644879786416766,-33.74066296209758
51.64484091477089,-33.740940739875356
51.64495225326452,-33.74121851765314
51.645009178743955,-33.74125179127502
51.64516905498237,-33.74121851765314
51.64528695652174,-33.741201730885166
51.64556473429951,-33.74109785937092
51.645804242209515,-33.740940739875356
51.645842512077294,-33.74091955657636
51.64612028985507,-33.7407015942489
51.646155721386435,-33.74066296209758
51.64639752716042,-33.740385184319805
51.646398067632845,-33.740384594957284
51.64661922818034,-33.74010740654202
51.64667584541063,-33.74002471951097
51.64681129734372,-33.73982962876425
51.64695338381151,-33.739551850986466
51.6469536231884,-33.739551445851895
51.6471389004359,-33.73927407320869
51.64723140096618,-33.73907509013332
51.64728095778731,-33.738996295430915
51.64743384131858,-33.73871851765313
51.64750917874396,-33.7385396581379
51.64757023365715,-33.73844073987536
51.64770842818162,-33.73816296209758
51.647786956521735,-33.737957090081565
51.64782984467253,-33.7378851843198
51.64796398128209,-33.737607406542026
51.64806174023747,-33.73732962876425
51.64806473429951,-33.737320895781636
51.64819616653653,-33.73705185098647
51.648291185230555,-33.73677407320869
51.64834251207729,-33.736606292892326
51.64839209197732,-33.73649629543091
51.64847190440448,-33.736218517653136
51.64851077605036,-33.73594073987536
51.64839943755674,-33.73566296209758
51.64834251207729,-33.7356296884757
51.966942512077296,-33.97412968847569
51.9667826358389,-33.97416296209757
51.96666473429951,-33.974179748865545
51.96638695652174,-33.97428362037979
51.96614744861174,-33.974440739875355
51.96610917874396,-33.97446192317436
51.96583140096618,-33.97467988550182
51.96579596943482,-33.97471851765313
51.96555416366083,-33.974996295430905
51.965553623188406,-33.97499688479343
51.965332462640916,-33.97527407320869
51.96527584541063,-33.97535676023975
51.96514039347753,-33.97555185098646
51.96499830700975,-33.975829628764245
51.96499806763285,-33.97583003389883
51.96481279038536,-33.97610740654202
51.96472028985507,-33.9763063896174
51.96467073303395,-33.976385184319795
51.96451784950267,-33.97666296209758
51.9644425120773,-33.976841821612815
51.96438145716411,-33.97694073987535
51.964243262639634,-33.97721851765313
51.964164734299516,-33.97742438966916
51.96412184614873,-33.97749629543091
51.96398770953916,-33.977774073208685
51.963889950583784,-33.97805185098646
51.96388695652174,-33.97806058396908
51.96375552428473,-33.97832962876424
51.9636605055907,-33.97860740654202
51.96360917874396,-33.97877518685839
51.963559598843936,-33.9788851843198
51.96347978641677,-33.979162962097575
51.96344091477089,-33.97944073987535
51.963552253264524,-33.97971851765313
51.96360917874396,-33.979751791275014
51.96376905498237,-33.97971851765313
51.96388695652174,-33.97970173088516
51.964164734299516,-33.97959785937091
51.96440424220952,-33.97944073987535
51.9644425120773,-33.97941955657635
51.96472028985507,-33.97920159424889
51.96475572138644,-33.979162962097575
51.96499752716042,-33.9788851843198
51.96499806763285,-33.97888459495728
51.965219228180345,-33.97860740654202
51.96527584541063,-33.978524719510965
51.96541129734372,-33.97832962876424
51.96555338381151,-33.97805185098646
51.965553623188406,-33.97805144585189
51.9657389004359,-33.977774073208685
51.96583140096618,-33.977575090133314
51.96588095778731,-33.97749629543091
51.966033841318584,-33.97721851765313
51.96610917874396,-33.9770396581379
51.96617023365715,-33.97694073987535
51.96630842818163,-33.97666296209758
51.96638695652174,-33.97645709008156
51.96642984467253,-33.976385184319795
51.96656398128209,-33.97610740654202
51.96666174023748,-33.975829628764245
51.96666473429951,-33.97582089578163
51.96679616653653,-33.97555185098646
51.96689118523056,-33.97527407320869
51.966942512077296,-33.97510629289232
51.966992091977325,-33.974996295430905
51.967071904404484,-33.97471851765313
51.96711077605036,-33.974440739875355
51.966999437556744,-33.97416296209757
51.966942512077296,-33.97412968847569
51.723142512077295,-33.7249296884757
51.722982635838896,-33.72496296209758
51.72286473429951,-33.72497974886555
51.72258695652174,-33.7250836203798
51.72234744861174,-33.72524073987536
51.72230917874396,-33.725261923174365
51.72203140096618,-33.72547988550183
51.72199596943482,-33.725518517653136
51.72175416366083,-33.72579629543091
51.721753623188405,-33.72579688479343
51.721532462640916,-33.72607407320869
51.72147584541063,-33.72615676023975
51.72134039347753,-33.72635185098647
51.72119830700975,-33.72662962876425
51.72119806763285,-33.726630033898836
51.72101279038536,-33.726907406542026
51.72092028985507,-33.727106389617404
51.72087073303395,-33.7271851843198
51.72071784950267,-33.72746296209758
51.7206425120773,-33.72764182161282
51.72058145716411,-33.72774073987536
51.720443262639634,-33.72801851765313
51.720364734299515,-33.728224389669165
51.72032184614873,-33.728296295430916
51.72018770953916,-33.72857407320869
51.720089950583784,-33.728851850986466
51.72008695652174,-33.72886058396909
51.71995552428473,-33.72912962876425
51.7198605055907,-33.72940740654202
51.71980917874396,-33.7295751868584
51.719759598843936,-33.729685184319806
51.71967978641677,-33.72996296209758
51.71964091477089,-33.730240739875356
51.719752253264524,-33.73051851765314
51.71980917874396,-33.73055179127502
51.71996905498237,-33.73051851765314
51.72008695652174,-33.730501730885166
51.720364734299515,-33.73039785937092
51.72060424220952,-33.730240739875356
51.7206425120773,-33.73021955657636
51.72092028985507,-33.7300015942489
51.72095572138644,-33.72996296209758
51.72119752716042,-33.729685184319806
51.72119806763285,-33.729684594957284
51.721419228180345,-33.72940740654202
51.72147584541063,-33.72932471951097
51.72161129734372,-33.72912962876425
51.72175338381151,-33.728851850986466
51.721753623188405,-33.728851445851895
51.7219389004359,-33.72857407320869
51.72203140096618,-33.72837509013332
51.72208095778731,-33.728296295430916
51.722233841318584,-33.72801851765313
51.72230917874396,-33.7278396581379
51.72237023365715,-33.72774073987536
51.72250842818163,-33.72746296209758
51.72258695652174,-33.727257090081565
51.72262984467253,-33.7271851843198
51.72276398128209,-33.726907406542026
51.72286174023748,-33.72662962876425
51.72286473429951,-33.726620895781636
51.72299616653653,-33.72635185098647
51.72309118523056,-33.72607407320869
51.723142512077295,-33.725906292892326
51.723192091977324,-33.72579629543091
51.723271904404484,-33.725518517653136
51.72331077605036,-33.72524073987536
51.723199437556744,-33.72496296209758
51.723142512077295,-33.7249296884757
52.00804251207728,-33.9578296884757
52.00788263583888,-33.95786296209758
52.0077647342995,-33.95787974886555
52.007486956521724,-33.9579836203798
52.00724744861173,-33.95814073987536
52.00720917874395,-33.958161923174366
52.00693140096617,-33.95837988550183
52.00689596943481,-33.958418517653136
52.00665416366082,-33.95869629543091
52.00665362318839,-33.95869688479343
52.0064324626409,-33.958974073208694
52.006375845410616,-33.959056760239754
52.00624039347752,-33.95925185098647
52.00609830700974,-33.95952962876425
52.006098067632834,-33.95953003389884
52.005912790385345,-33.959807406542026
52.00582028985506,-33.960006389617405
52.005770733033934,-33.9600851843198
52.005617849502656,-33.960362962097584
52.005542512077284,-33.96054182161282
52.005481457164095,-33.96064073987536
52.00534326263962,-33.960918517653134
52.0052647342995,-33.961124389669166
52.005221846148714,-33.961196295430916
52.00508770953915,-33.96147407320869
52.00498995058377,-33.96175185098647
52.004986956521726,-33.96176058396909
52.004855524284714,-33.96202962876425
52.00476050559069,-33.962307406542024
52.004709178743944,-33.9624751868584
52.00465959884392,-33.962585184319806
52.004579786416755,-33.96286296209758
52.00454091477088,-33.96314073987536
52.00465225326451,-33.96341851765314
52.004709178743944,-33.96345179127502
52.00486905498236,-33.96341851765314
52.004986956521726,-33.96340173088517
52.0052647342995,-33.96329785937092
52.005504242209504,-33.96314073987536
52.005542512077284,-33.96311955657636
52.00582028985506,-33.9629015942489
52.005855721386425,-33.96286296209758
52.00609752716041,-33.962585184319806
52.006098067632834,-33.962584594957285
52.00631922818033,-33.962307406542024
52.006375845410616,-33.96222471951097
52.00651129734371,-33.96202962876425
52.006653383811496,-33.96175185098647
52.00665362318839,-33.961751445851895
52.00683890043589,-33.96147407320869
52.00693140096617,-33.96127509013332
52.0069809577873,-33.961196295430916
52.00713384131857,-33.960918517653134
52.00720917874395,-33.9607396581379
52.00727023365714,-33.96064073987536
52.00740842818161,-33.960362962097584
52.007486956521724,-33.960157090081566
52.00752984467252,-33.9600851843198
52.00766398128208,-33.959807406542026
52.00776174023746,-33.95952962876425
52.0077647342995,-33.95952089578164
52.00789616653652,-33.95925185098647
52.007991185230544,-33.958974073208694
52.00804251207728,-33.958806292892326
52.00809209197731,-33.95869629543091
52.00817190440447,-33.958418517653136
52.00821077605035,-33.95814073987536
52.00809943755673,-33.95786296209758
52.00804251207728,-33.9578296884757
51.761042512077296,-33.88442968847569
51.7608826358389,-33.88446296209757
51.760764734299514,-33.884479748865544
51.76048695652174,-33.88458362037979
51.76024744861174,-33.884740739875355
51.76020917874396,-33.88476192317436
51.75993140096618,-33.88497988550182
51.75989596943482,-33.88501851765313
51.759654163660834,-33.885296295430905
51.759653623188406,-33.885296884793426
51.759432462640916,-33.88557407320869
51.75937584541063,-33.88565676023975
51.75924039347753,-33.88585185098646
51.75909830700975,-33.886129628764245
51.75909806763285,-33.88613003389883
51.75891279038536,-33.88640740654202
51.75882028985507,-33.8866063896174
51.75877073303395,-33.886685184319795
51.75861784950267,-33.88696296209758
51.7585425120773,-33.887141821612815
51.75848145716411,-33.88724073987535
51.758343262639634,-33.88751851765313
51.758264734299516,-33.88772438966916
51.75822184614873,-33.88779629543091
51.75808770953916,-33.888074073208685
51.757989950583784,-33.88835185098646
51.75798695652174,-33.88836058396908
51.75785552428473,-33.88862962876424
51.7577605055907,-33.88890740654202
51.75770917874396,-33.88907518685839
51.75765959884394,-33.8891851843198
51.75757978641677,-33.889462962097575
51.75754091477089,-33.88974073987535
51.757652253264524,-33.89001851765313
51.75770917874396,-33.89005179127501
51.75786905498237,-33.89001851765313
51.75798695652174,-33.89000173088516
51.758264734299516,-33.88989785937091
51.75850424220952,-33.88974073987535
51.7585425120773,-33.88971955657635
51.75882028985507,-33.88950159424889
51.75885572138644,-33.889462962097575
51.75909752716042,-33.8891851843198
51.75909806763285,-33.88918459495728
51.759319228180345,-33.88890740654202
51.75937584541063,-33.888824719510964
51.75951129734372,-33.88862962876424
51.75965338381151,-33.88835185098646
51.759653623188406,-33.88835144585189
51.7598389004359,-33.888074073208685
51.75993140096618,-33.88787509013331
51.75998095778731,-33.88779629543091
51.760133841318584,-33.88751851765313
51.76020917874396,-33.8873396581379
51.76027023365715,-33.88724073987535
51.76040842818163,-33.88696296209758
51.76048695652174,-33.88675709008156
51.76052984467253,-33.886685184319795
51.76066398128209,-33.88640740654202
51.76076174023748,-33.886129628764245
51.760764734299514,-33.88612089578163
51.76089616653653,-33.88585185098646
